date,sitename,trait,trait_description,mean
2018-06-11,MAC Field Scanner Season 6 Range 30 Column 5,canopy_cover,Fraction of ground covered by plant,82.9128011839
2018-06-11,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,84.8411561033
2018-06-11,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,95.5221415496
2018-06-11,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,91.6579476084
2018-06-11,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,85.7495292456
2018-06-11,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,70.9604197385
2018-06-11,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,97.9487086999
2018-06-11,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,49.6965562568
2018-06-11,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,79.3664615464
2018-06-11,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,78.4762280316
2018-06-11,MAC Field Scanner Season 6 Range 20 Column 7,canopy_cover,Fraction of ground covered by plant,67.3794939048
2018-06-11,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,98.4176867641
2018-06-11,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,96.531705647
2018-06-11,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,78.9190149237
2018-06-11,MAC Field Scanner Season 6 Range 30 Column 15,canopy_cover,Fraction of ground covered by plant,95.5561898864
2018-06-11,MAC Field Scanner Season 6 Range 30 Column 13,canopy_cover,Fraction of ground covered by plant,89.5809496911
2018-06-11,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,94.9105079948
2018-06-11,MAC Field Scanner Season 6 Range 30 Column 13,canopy_cover,Fraction of ground covered by plant,73.6602205495
2018-06-11,MAC Field Scanner Season 6 Range 20 Column 12,canopy_cover,Fraction of ground covered by plant,96.4384983125
2018-06-11,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,79.3492922953
2018-06-11,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,95.4771253845
2018-06-11,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,89.2495818461
2018-06-11,MAC Field Scanner Season 6 Range 20 Column 9,canopy_cover,Fraction of ground covered by plant,83.7095822762
2018-06-11,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,68.370210522
2018-06-11,MAC Field Scanner Season 6 Range 20 Column 9,canopy_cover,Fraction of ground covered by plant,97.2106135481
2018-06-11,MAC Field Scanner Season 6 Range 30 Column 15,canopy_cover,Fraction of ground covered by plant,85.7882269762
2018-06-11,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,69.6424781425
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 7,canopy_cover,Fraction of ground covered by plant,93.3919985922
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,82.1357362411
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,70.9370297939
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,91.8211459298
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,96.3976587934
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,81.9187020554
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 7,canopy_cover,Fraction of ground covered by plant,67.0948642042
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,94.1970564908
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 8,canopy_cover,Fraction of ground covered by plant,71.7771778267
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,75.5548049336
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,97.7546065454
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 8,canopy_cover,Fraction of ground covered by plant,93.0801431349
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 9,canopy_cover,Fraction of ground covered by plant,96.6315909959
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 9,canopy_cover,Fraction of ground covered by plant,85.3449996503
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,93.3659629404
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,75.4166472749
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 15,canopy_cover,Fraction of ground covered by plant,95.1055078866
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,67.1639720337
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 15,canopy_cover,Fraction of ground covered by plant,75.4045322748
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,82.3884083141
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,83.703751029
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 10,canopy_cover,Fraction of ground covered by plant,98.9679498944
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 4,canopy_cover,Fraction of ground covered by plant,77.3632776501
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 4,canopy_cover,Fraction of ground covered by plant,89.5160624489
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 6,canopy_cover,Fraction of ground covered by plant,90.266357926
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 9,canopy_cover,Fraction of ground covered by plant,98.8177874191
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 9,canopy_cover,Fraction of ground covered by plant,83.990865932
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 6,canopy_cover,Fraction of ground covered by plant,99.7037251388
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,97.3511459891
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 10,canopy_cover,Fraction of ground covered by plant,86.296580647
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,99.37974046
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 13,canopy_cover,Fraction of ground covered by plant,68.6232320366
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 5,canopy_cover,Fraction of ground covered by plant,61.818957256
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,50.2695163011
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 13,canopy_cover,Fraction of ground covered by plant,91.4120123062
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,97.4433004876
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,82.4603526483
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 3,canopy_cover,Fraction of ground covered by plant,82.6326255682
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,98.1010148169
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 3,canopy_cover,Fraction of ground covered by plant,93.0715514202
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 5,canopy_cover,Fraction of ground covered by plant,66.07265917
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 5,canopy_cover,Fraction of ground covered by plant,91.6476007363
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,96.3979047081
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 5,canopy_cover,Fraction of ground covered by plant,82.0136879311
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,65.9670094472
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,76.2155978104
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 15,canopy_cover,Fraction of ground covered by plant,94.8112340263
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 10,canopy_cover,Fraction of ground covered by plant,82.6024335513
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 12,canopy_cover,Fraction of ground covered by plant,97.2152110086
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 12,canopy_cover,Fraction of ground covered by plant,80.0674049081
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,81.9799398331
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 10,canopy_cover,Fraction of ground covered by plant,96.2400314029
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,98.2478746154
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 7,canopy_cover,Fraction of ground covered by plant,88.0214727577
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,78.3511667076
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,98.1845291292
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,91.1600380412
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 15,canopy_cover,Fraction of ground covered by plant,83.6417047333
2018-06-12,MAC Field Scanner Season 6 Range 30 Column 7,canopy_cover,Fraction of ground covered by plant,99.6199578381
2018-06-12,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,67.0902858669
2018-06-13,MAC Field Scanner Season 6 Range 30 Column 10,canopy_cover,Fraction of ground covered by plant,96.2459431168
2018-06-13,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,95.960282192
2018-06-13,MAC Field Scanner Season 6 Range 20 Column 13,canopy_cover,Fraction of ground covered by plant,61.0072137492
2018-06-13,MAC Field Scanner Season 6 Range 30 Column 3,canopy_cover,Fraction of ground covered by plant,93.0755926353
2018-06-13,MAC Field Scanner Season 6 Range 30 Column 13,canopy_cover,Fraction of ground covered by plant,89.9342246431
2018-06-13,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,91.9995232026
2018-06-13,MAC Field Scanner Season 6 Range 20 Column 8,canopy_cover,Fraction of ground covered by plant,89.8435359728
2018-06-13,MAC Field Scanner Season 6 Range 30 Column 15,canopy_cover,Fraction of ground covered by plant,93.8704522079
2018-06-13,MAC Field Scanner Season 6 Range 20 Column 9,canopy_cover,Fraction of ground covered by plant,92.9391964678
2018-06-13,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,96.7091000305
2018-06-13,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,95.2197248336
2018-06-13,MAC Field Scanner Season 6 Range 20 Column 14,canopy_cover,Fraction of ground covered by plant,95.8107295616
2018-06-13,MAC Field Scanner Season 6 Range 30 Column 7,canopy_cover,Fraction of ground covered by plant,99.397732711
2018-06-13,MAC Field Scanner Season 6 Range 20 Column 15,canopy_cover,Fraction of ground covered by plant,88.7816872155
2018-06-13,MAC Field Scanner Season 6 Range 20 Column 5,canopy_cover,Fraction of ground covered by plant,83.2065792371
2018-06-13,MAC Field Scanner Season 6 Range 20 Column 10,canopy_cover,Fraction of ground covered by plant,98.2585170009
2018-06-13,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,92.6277692431
2018-06-13,MAC Field Scanner Season 6 Range 30 Column 6,canopy_cover,Fraction of ground covered by plant,98.8350546101
2018-06-13,MAC Field Scanner Season 6 Range 20 Column 2,canopy_cover,Fraction of ground covered by plant,95.6935927161
2018-06-13,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,90.2268204411
2018-06-13,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,88.2623022426
2018-06-13,MAC Field Scanner Season 6 Range 30 Column 9,canopy_cover,Fraction of ground covered by plant,98.0315094328
2018-06-13,MAC Field Scanner Season 6 Range 20 Column 7,canopy_cover,Fraction of ground covered by plant,87.7850265852
2018-06-13,MAC Field Scanner Season 6 Range 30 Column 1,canopy_cover,Fraction of ground covered by plant,98.0714475472
2018-06-13,MAC Field Scanner Season 6 Range 20 Column 4,canopy_cover,Fraction of ground covered by plant,87.0245469528
2018-06-13,MAC Field Scanner Season 6 Range 30 Column 5,canopy_cover,Fraction of ground covered by plant,82.4615416308
2018-06-13,MAC Field Scanner Season 6 Range 20 Column 12,canopy_cover,Fraction of ground covered by plant,94.5717521815
2018-06-13,MAC Field Scanner Season 6 Range 30 Column 12,canopy_cover,Fraction of ground covered by plant,95.5044189495
2018-06-13,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,86.9570899399
2018-06-13,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,97.0688018806
2018-06-14,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,94.9187233189
2018-06-14,MAC Field Scanner Season 6 Range 20 Column 6,canopy_cover,Fraction of ground covered by plant,87.7629790126
2018-06-14,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,93.344820148
2018-06-14,MAC Field Scanner Season 6 Range 20 Column 3,canopy_cover,Fraction of ground covered by plant,77.2413487773
2018-06-14,MAC Field Scanner Season 6 Range 30 Column 7,canopy_cover,Fraction of ground covered by plant,99.7057522545
2018-06-14,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,85.8237171559
2018-06-14,MAC Field Scanner Season 6 Range 20 Column 1,canopy_cover,Fraction of ground covered by plant,94.8523300805
2018-06-14,MAC Field Scanner Season 6 Range 30 Column 11,canopy_cover,Fraction of ground covered by plant,96.2494141649
2018-06-14,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,97.5710833075
2018-06-14,MAC Field Scanner Season 6 Range 30 Column 3,canopy_cover,Fraction of ground covered by plant,84.8605106298
2018-06-14,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,79.8716741764
2018-06-14,MAC Field Scanner Season 6 Range 30 Column 2,canopy_cover,Fraction of ground covered by plant,75.8396870022
2018-06-14,MAC Field Scanner Season 6 Range 20 Column 5,canopy_cover,Fraction of ground covered by plant,80.4904885635
2018-06-14,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,95.9991091391
2018-06-14,MAC Field Scanner Season 6 Range 20 Column 8,canopy_cover,Fraction of ground covered by plant,78.8465199267
2018-06-14,MAC Field Scanner Season 6 Range 20 Column 11,canopy_cover,Fraction of ground covered by plant,84.0796729875
2018-06-14,MAC Field Scanner Season 6 Range 30 Column 4,canopy_cover,Fraction of ground covered by plant,87.0986422258
2018-06-14,MAC Field Scanner Season 6 Range 30 Column 14,canopy_cover,Fraction of ground covered by plant,95.3038024522
2018-06-14,MAC Field Scanner Season 6 Range 30 Column 3,canopy_cover,Fraction of ground covered by plant,94.9045693044
2018-06-14,MAC Field Scanner Season 6 Range 30 Column 8,canopy_cover,Fraction of ground covered by plant,74.8448365481
